,#AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,NETWORKSIZE,positive,negative,joy,sadness,fear,disgust,anticipation,surprise,sum_emotions,punctuation
7818,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,2
7819,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,2
7820,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,1,0,1,0,0,0,1,1,3,0
7821,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,1
7822,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,2
7823,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,0
7824,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,2,0,2,0,0,0,1,1,5,1
7825,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,1,1,1,0
7826,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,1
7827,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,2,0,1,0,0,0,0,0,3,0
7828,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,1,1,1,1,0,0,1,1,5,0
7829,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,1,0,1,0,0,0,0,0,2,0
7830,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,1,0,0,0,0,0,0,1,0
7831,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,1,0,1,0,0,1,1,1,4,3
7832,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,3,0,3,0,0,0,3,3,9,1
7833,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,4
7834,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,1
7835,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,1,0,1,0,0,0,1,1,3,1
7836,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,3,0,0,0,0,0,2,2,5,2
7837,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,1
7838,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,1,1,1,0
7839,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,1,0,1,1,0,0,0,3,3
7840,969c2ff79da16a5ac43dda095e6d653e,3.0,2.75,3.75,5.0,2.25,459.0,0,0,0,0,0,0,0,0,0,1
7841,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,1,0,0,0,0,0,0,0,1,0
7842,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,1,0,1,0,0,0,0,0,2,1
7843,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,1,1,1,0,0,0,1,1,4,0
7844,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,1,0,0,0,0,0,0,0,1,0
7845,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,2,0,1,1,0,0,1,1,5,1
7846,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,0,0,0,0,0,0,0,0,0,2
7847,5880081cd3de1619cd431a75d9052dfc,2.9,2.2,3.05,3.9,4.1,72.0,0,0,0,0,0,0,0,0,0,0
7848,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7849,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7850,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7851,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,2,0,1,1,1,0,0,5,0
7852,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,1,0,0,1,0,1,1,3,0
7853,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7854,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7855,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7856,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,1,0,0,0,1,1,3,0
7857,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7858,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7859,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7860,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,2
7861,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,1,0,1,1,1,1,1,5,0
7862,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7863,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7864,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,1,0,0,0,1,1,1,3,0
7865,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7866,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7867,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7868,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,1,0,0,0,1,1,3,0
7869,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,1,0,0,1,2,2,5,0
7870,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7871,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7872,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,2,0,2,0,0,0,1,1,5,0
7873,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,1,0,1,1,0,0,0,3,2
7874,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,1
7875,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,1,1,1,0
7876,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,0,0,0,0,0,0,1,0
7877,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,2,0,2,0,1,0,1,1,6,4
7878,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,2,0,0,0,1,0,0,3,0
7879,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,2,0,1,1,2,0,0,6,3
7880,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7881,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,3
7882,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7883,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,0,0,0,0,0,0,0,0,0
7884,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,0,1,0,0,0,0,0,2,0
7885,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,0,2,0,1,1,1,0,0,5,0
7886,dba59aed04c6759a955a37f021e45bb7,1.75,3.25,2.4,3.05,3.05,91.0,1,1,0,0,0,0,0,0,2,1
7887,eaf7165a60baa108b9db9508eb4d3cc8,3.0,1.75,4.0,4.25,3.25,512.0,0,0,0,0,0,0,1,1,1,0
7888,eaf7165a60baa108b9db9508eb4d3cc8,3.0,1.75,4.0,4.25,3.25,512.0,0,0,0,0,0,0,0,0,0,0
7889,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,2,0,0,0,1,0,1,1,4,0
7890,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,1,0,0,1,1,0,0,3,0
7891,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,1,1,1,0
7892,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,1,1,1,0
7893,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7894,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7895,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,1,0,1,0,0,0,2,2,4,0
7896,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7897,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,1,0,1,1,0,1,1,4,1
7898,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7899,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,1,0,1,1,1,0,0,4,0
7900,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,1,2,0,1,1,1,0,0,6,0
7901,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,1,0,1,0,0,0,1,1,3,0
7902,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,1,0,0,0,0,1,1,2,0
7903,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,1,0,1,0,0,0,2,2,4,0
7904,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7905,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7906,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,1,0,0,0,0,0,0,0,1,0
7907,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,1
7908,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7909,fffafe151f07a30a0ede2038a897b680,3.05,1.8,3.35,2.95,4.35,144.0,0,0,0,0,0,0,0,0,0,0
7910,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,1,1,1,1
7911,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,3
7912,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,2,2,1,1,2,1,1,1,10,0
7913,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,1
7914,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,1,1,0,0,0,2,0
7915,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,3,0,3,0,0,0,2,2,8,3
7916,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,1
7917,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,3,3,0,2,1,0,1,1,10,0
7918,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,0
7919,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,2,1,1,0,0,1,1,6,1
7920,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,0
7921,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,1,1,0,0,0,2,2,5,2
7922,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,1,1,0,0,0,2,2,5,1
7923,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,0,0,0,0,0,0,0,1,2
7924,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,3,3,2,1,0,1,3,3,13,0
7925,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,0,1,0,0,1,1,1,4,2
7926,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,1
7927,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,1,3,1,2,1,0,0,0,8,0
7928,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,1
7929,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,1
7930,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,0,0,0,0,0,0,0,0,0,0
7931,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,2,2,1,1,0,1,0,0,7,1
7932,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,3,0,1,0,2,0,0,0,6,1
7933,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,2,0,1,0,0,0,0,0,3,0
7934,cf5a3f66c42918587a1428a6f7d7eec9,2.6,3.9,4.2,2.05,4.7,126.0,3,0,0,0,0,0,0,0,3,4
7935,7e0954e34b5af347696eb260230bccda,2.9,2.45,3.85,3.1,3.9,414.0,0,0,0,0,0,0,0,0,0,0
7936,7e0954e34b5af347696eb260230bccda,2.9,2.45,3.85,3.1,3.9,414.0,0,2,0,1,1,2,0,0,6,0
7937,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7938,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7939,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7940,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7941,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,1,1,1,2
7942,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7943,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,0
7944,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,0,0,0,0,0,0,0,0,0,1
7945,603f11575493fd2df5d15faa9c96cec8,2.38,3.25,3.38,3.25,3.38,82.0,1,0,0,0,0,0,0,0,1,0
7946,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,0,0,0,1,1,1,4,1
7947,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,0,1,0,0,3,0
7948,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,2,0,2,1,1,0,0,6,0
7949,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7950,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,1,1,1,0
7951,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,1
7952,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,0,0,0,0,0,1,1
7953,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,0,0,0,1,0,0,3,0
7954,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7955,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7956,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7957,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,1,0,0,1,4,4,8,1
7958,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,0,3,0,0,1,3,3,10,2
7959,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,1,0,0,0,1,1,3,1
7960,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7961,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,3,2,1,0,0,2,2,10,0
7962,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,0,0,0,0,0,0,1,0
7963,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,0,1,1,0,0,3,1
7964,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,0,1,0,0,0,0,3,0
7965,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,1
7966,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,3,0,1,1,0,1,1,7,0
7967,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,1,2,1,1,1,1,1,9,1
7968,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,2,2,0,0,1,2,2,9,1
7969,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,1,0,0,0,0,0,2,2
7970,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,4,0,1,1,2,0,0,8,1
7971,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,0,0,0,0,0,0,2,0
7972,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,3,0,1,1,2,0,0,7,2
7973,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,3,1,3,1,2,0,0,13,0
7974,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,1,0,1,1,1,0,0,6,0
7975,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,4,1,2,1,3,1,1,14,1
7976,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,0,0,1,0,0,0,0,3,2
7977,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,3,1,1,0,2,2,11,1
7978,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,1,0,0,0,1,1,3,0
7979,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,2,1,2,0,1,0,0,7,2
7980,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,0,0,0,0,2,2
7981,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,2,1,0,0,1,1,1,6,0
7982,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,3
7983,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,1
7984,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,1,0,0,0,3,4
7985,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,1
7986,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,0
7987,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,0,0,0,0,0,0,1,0
7988,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,6,1,2,4,2,1,1,17,2
7989,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,0,2,0,1,0,0,0,5,4
7990,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,1,2,0,0,0,2,2,7,1
7991,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,3
7992,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,0,2,0,0,0,2,2,6,1
7993,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,4,0,1,0,1,0,0,6,2
7994,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,2,0,1,2,0,1,1,6,1
7995,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,0,0,0,0,0,1,0
7996,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,2,1,2,2,2,3,3,14,1
7997,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,0,1,0,0,0,0,0,2,0
7998,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,2,1,2,2,1,0,0,10,2
7999,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,2,1,0,1,2,2,10,0
8000,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,2,1,0,0,0,0,7,0
8001,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,2,1,1,0,0,0,8,3
8002,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,4,0,2,0,0,1,1,1,8,1
8003,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,1,0,0,0,3,0
8004,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,1,0,0,0,3,3
8005,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,5,0,3,2,1,0,0,13,4
8006,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,3,0,2,0,0,0,0,5,3
8007,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,3,0,1,2,2,0,0,9,2
8008,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,0,0,0,0,0,0,0,0,3
8009,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,2,0,1,1,0,2,2,7,5
8010,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,2,2,0,0,0,0,0,6,0
8011,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,2,1,1,1,1,0,1,1,7,1
8012,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,0,0,0,0,0,1,0
8013,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,5,2,4,1,2,1,4,4,19,6
8014,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,3,1,1,1,3,3,13,2
8015,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,3,1,1,1,1,0,1,1,8,4
8016,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,0,1,0,1,0,0,1,1,3,2
8017,d7e500ad854a1b6ced39e53a525b8a6d,3.25,4.25,2.75,2.0,3.75,169.0,1,1,0,2,0,2,0,0,6,6
